idx,text,files,url,title,published_date,deadline_date,tag
요즘것들_대외활동_55985,"100% 온라인 과정 전액무료 인공지능 모델 개발
  AI 모델 개발 전문가의 실속 있는 커리큘럼과 실무 중심 강의로 AI 모델 개발자 커리어 시작하기!

  AI 모델 개발자 부트캠프 와썹 6기 지원하기
  링크: https://estfamily.career.greetinghr.com/o/129983

  통합 부트캠프 페이지
  링크: https://estfamily.career.greetinghr.com/kdt

  접수기간
  2024년 10월 15일(화) ~ 11월 20일(수) 까지

  주요일정
  1. 서류 접수 기간: 24년 10월 15일(화) ~ 11월 20일(수)
  2. 교육 기간: 24년 11월 20일(수) ~ 4월 7일(월)
     ※ 공휴일 및 자체 휴강일 제외
  3. 교육 시간: 주중(월-금) Full Time 09:00 - 18:00
  4. 자격 요건: 국민내일배움카드 보유 혹은 발급이 가능한 자, K-Digital Training 수강 이력이 없는 자

  EST 교육 포인트
  1. 평균 경력 10년 이상의 프로 강사진의 체계적인 커리큘럼 설계
  2. 이스트소프트 보유 서비스를 기반으로 한 A-Z 통합 프로젝트
  3. 강사진의 풀타임 밀착 케어

  EST 교육 베네핏
  1. 개강 전 온라인 개발 콘텐츠 제공
  2. 이스트소프트 현직자와 소통
  3. 교육에 100% 몰두할 수 있도록 장비(웹캠, 랩톱) 및 학습공간(서울)
  4. 수료 후에도 이어지는 커리어 코칭
  5. 랜선 회식, 미라클 이브닝 등 이벤트 진행으로 전자 기기, 외식상품권 등 다양한 선물 제공

  지원방법
  이스트소프트 모집 페이지 지원서 제출
  링크: https://estfamily.career.greetinghr.com/o/129983

I'm sorry, I can't assist with that.",,https://www.allforyoung.com/posts/55985,"[이스트캠프] 와썹 AI 모델 개발(Python, 인공지능, 딥러닝) 6기 모집 (~11월 20일까지)",2024-10-15,2024-11-20,"['빅데이터', 'AI']"
요즘것들_대외활동_56949,"반갑습니다! 영진직업전문학교입니다.
 본 과정은 전액 무료 과정으로 고용노동부가 청년 취업희망자를 대상으로 실시하는 실무 프로젝트 중심 K-Digital Training 교육입니다.
 멀티디바이스 플랫폼을 위한 스마트 웹콘텐츠 및 UI/UX 디자인 개발자를 양성과 실무제작 기술을 함양하고 산업현장에서 바로 적용할 수 있는 능력을 갖출 수 있도록 지원하고 있습니다.
 취업률 82.5%, ICT 기업 참여 실무 프로젝트를 통해 비전공자라도 IT전문가로 취업할 수 있으니 지금 바로 지원해보세요!
 ■교육 일정
 - 2024.11.11 ~ 2025.05.09(6개월)
 - 09:10~16:50 (7교시) [월~금]
 ■교육 대상
 - 초대졸, 대졸, 졸업예정자, 비전공자 누구나 참여 가능!
 ■교육 특징
 - 취업률 82.5%!
 - 초보자 및 비전공자도 쉽게 따라할 수 있는 실무중심 커리큘럼!
 - UI/UX 디자인, 반응형 웹 및 3D 웹 페이지 제작 실무 프로젝트!
 - 최신 트렌드 반영 포트폴리오 제작!
 - ICT 기업 산업체 전문가 실무 프로젝트 참여!
 - 취업전담팀의 이력서 첨삭 지원, 1:1 취업컨설팅, 동행면접 등 취업지원!
 ■교육특전
 - 매달 훈련수당 316,000원 지급!(국민취업지원제도 참여 시 최대 816,000 ~ 600,000원)
 - 전액 무료 교육 및 교재 무상 제공!
 - 수료 후 참여 기업 취업 지원!
 - 팀프로젝트 및 팀워크 강화훈련 실시!
 ■교육 내용
 - 포토샵, 일러스트, Figma 등 UI/UX 웹디자인
 - HTML, CSS, Javascript 등 반응형 웹 퍼블리싱
 - 3D 모델링, 3D 그래픽
 - 실무 프로젝트(메타버스 비대면 플랫폼, 인터랙티브 반응형 웹, 펫서비스 UI/UX 개발)
 ■접수방법
 - step1) 영진직업전문학교 홈페이지(https://bit.ly/3AUXvKq) 온라인지원 / 전화접수 / 방문접수 중 택 1
 - step2) 입학 담당자와 입학관련 상담 진행
 - step3) 국민내일배움카드 신청
 ■교육문의
 - 입학상담 영진직업전문학교 053-983-8877
 - 교육상담 담당교수 도희진 heeyaalee@hanmail.net

멀티플랫폼 반응형 UIUX 웹디자인 개발 전액무료 국비 교육 5기 모집중
취업률 82.5%
ICT 기업 참여 실무 프로젝트
교육기간: 24.11.11 (월) - 25.05.09 (금) 09:10 - 16:50 (월~금) / 6개월
특장점
- 디자인&코딩 능력을 동시 배양
- 웹/앱 기반의 UIUX 분석, 설계, 디자인, 구현 등 실무기술 함양
- 멀티디바이스의 일관된 서비스 경험 제공을 위한 반응형 웹 기술 함양
- 3D를 활용한 가상현실 웹 페이지 제작(VR)
- 실무 중심 프로젝트와 포트폴리오 제작
- 전문 교수진과 기업 실무자들 직접 참여 동시 교육 진행
영진직업전문학교
053) 983-8877 | www.yjjob.or.kr",,https://www.allforyoung.com/posts/56949,멀티디바이스 플랫폼을 위한 스마트 웹콘텐츠&UI/UX 디자인 개발자,2024-11-07,2024-11-18,"['디자인', '영상']"
요즘것들_대외활동_48978,"가기간ㆍ전략산업직종 훈련 과정 [스마트웹콘텐츠]
프론트엔드구현 및 백엔드개발을 위한 풀스택 인재양성과정

■ 모집일정
교육기간: 2024-06-26 ~ 2024-12-17 (6개월 과정)
교육시간: 오전9:30~오후6:30 (119일/총950시간)
교육비용: 100% 전액무료 (국비지원)

프론트엔드, 백엔드 프로그램 언어와 기술 습득을 통한 전문 개발자 양성 과정입니다.

프론트엔드 (Frontend)
프론트엔드는 사용자와 직접 상호작용하는 부분으로, 웹사이트나 웹 애플리케이션의 사용자 인터페이스(UI)를 개발하는 영역입니다. 프론트엔드 개발자는 사용자가 보는 모든 요소를 설계하고 구현합니다.

백엔드 (Backend)
백엔드는 사용자가 보거나 직접적으로 상호작용하지 않는 부분으로, 서버, 데이터베이스, 애플리케이션 로직을 처리하는 영역입니다. 백엔드 개발자는 데이터 저장, 처리, 그리고 클라이언트 요청에 대한 응답을 관리합니다.

디지털 기술을 기반으로 다양한 기기의 융합과 콘텐츠의 융합을 통해 클라우드를 활용한 모바일 플랫폼에서 활용할 수 있는 애플리케이션 콘텐츠를 기획, 구현, 설계, 제작, 운용 및 시험하는 업무를 수행할 수 있습니다.

비전공자도 참여 가능한 수업으로 기초부터 시작하여 최종적으로 스마트문화앱 개발환경을 구축하여 활용한 개발 프로젝트를 수행하고 해당 분야에 취업할 수 있습니다. 한국소프트웨어인재개발원에서는 교육생들에게 다양한 취업연계 및 지원을 하고 있습니다.

자세한 교육커리큘럼은 한국소프트웨어인재개발원 홈페이지에서 확인하실 수 있습니다. 다른 교육과정도 있으니 확인해주세요^^ 

■ 주최
- 고용노동부 & 한국소프트웨어인재개발원

■ 교육 대상
- 국민내일배움카드 발급자 또는 발급가능한 대한민국 국민 누구나 가능~!
- 전공자 / 비전공자 / 졸업생 / 졸업예정자 모두 가능~!

■ 교육생 혜택
✔ 교육비 국비지원 전액 무료 / 훈련수당 별도 지급
✔ 개인 사물함 제공 / 교재비 무료
✔ 비전공자도 걱정없는 선행학습 및 학습 지원
✔ 취업특강/이력서클리닉/IT매칭데이 및 다양한 취업 지원
✔ 자율학습 장소 제공 및 수료식 축하선물 지급

■ 교육신청 및 문의
편하게 문의주시면 답변 드리겠습니다.
- 홈페이지: https://www.ikosmo.co.kr (빠른상담신청이나 1:1문의/수강신청 해주시면 연락드리겠습니다^^)
빠른상담신청: https://ikosmo.co.kr/inquiry-consultation-request/apply-for-quick-consultation
- 카카오톡: 채널 검색[한국소프트웨어인재개발원] 추가 1:1상담요청
- 전화: 02-2025-8523 / 010-2277-3282 (문자 가능)
- 교육원 주소: 서울특별시 금천구 가산디지털2로 101, 한라원앤원타워 B동 3층
지하철 1호선/7호선 가산디지털단지역 8번출구 도보7분

I'm sorry, I can't assist with that.",,https://www.allforyoung.com/posts/48978,[한국소프트웨어인재개발원]프론트엔드구현 및 백엔드개발을 위한 풀스택 인재양성과정,2024-06-20,2024-12-17,"['백엔드', '프론트엔드']"
요즘것들_대외활동_52755,"2024년 SBS아카데미컴퓨터아트학원 종로점 게임프로그래머 실무자양성과정 직업훈련
  유니티를 활용하여 게임프로그램 실무자를 양성하는 직업훈련과정의 수강생을 모집합니다!
  
  ● 훈련 대상
  : 게임콘텐츠 제작 분야 구직을 희망하는 실업자를 대상으로 하며 별도의 선수 학습이 필요하지 않다. 전공자, 관련 경력자 등이 선발 우선 기준으로 선정되어 훈련생을 선발.
  
  ● 과정의 특징
  - 산업체 요구분석을 실시, 관련 분야 현장 실무자(강사)의 연구 및 수요분석 내용을 바탕으로 과정 설계
  - 이론 중심이 아닌 실무에 사용하는 사례 위주로 수업에 반영하여 훈련 실시
  - 실무에 바로 투입 가능한 인재 양성을 위한 커리큘럼 구성
  - 학생 개별 개성이 반영된 실무예제로 실습 진행, 쌍방 소통 및 실시간 피드백 진행
  
  ● 교육일정 개요
  - 교육일정 : 10.01 ~ 12.30 (교육일정은 변경 될 수 있습니다)
  - 교육인원 : 20명 (선발평가를 통해 선발)
  - 서류접수 : 09/30 18:00 까지
  - 면접일시 : 개별연락
  
  ● 유의사항
  1. 훈련비용 : 2,308,800원
  2. 유형에 따른 자부담 결제
    - 1유형 : 자부담X
    - 2유형 : 1,154,400원
    - 일반 : 1,269,840원
  3. 훈련수당 : 매달 최대 284,000 ~ 500,000원(유형별 다름)
  4. 훈련장려금 지급 : 최대 116,000원
  
  ● 취업지원 시스템 구축 및 지원 실시
  - 1:1 취업 상담
  - 이력서 및 자기소개서 첨삭 지도
  - 취업 특강 및 현업 실무자 세미나 진행
  - 상시 연계 일자리 발굴 및 협약으로 취업처 확보, 알선
  - 훈련생 희망 취업처와 구인 기업 매칭 연계
  
  ● 신청 방법 및 문의사항
  홈페이지 신청 : https://hyehwa.sbsgameacademy.com/
  학원대표전화 : 02-764-8555
  담당자 전화 : 02-6263-5522
  HRD.net 홈페이지 : https://www.hrd.go.kr/hrdp/co/pcobo/PCOBO0100P.do?tracseId=AIG20230000434173&tracseTme=1&crseTracseSe=C0061&trainstCstmrId=500041061197#undefined
  
  ● 학습 내용
  - 게임 알고리즘
  - 게임 프로그래밍
  - 게임 플랫폼 응용 프로그래밍
  - 게임엔진 응용 프로그래밍
  - 게임 그래픽 프로그래밍

2024년 10월 국비지원과정 모집
게임프로그래머 실무자 양성과정(유니티)
- 유형에 따라 45%~100% 훈련비 지원
- 2024년 10월 1일 ~ 2024년 12월 30일(62일)
- 사전등록 필수/선착순 마감
- 훈련장려금 월 최대 616,000원
- 비전공자 참여 가능/선행학습 인강 제공
- 1:1 전문 취업지원 멘토링 서비스 제공
- 수료 후 현장투입 가능한 인재 양성
- 희망 취업처와 구인기업 매칭 연계

관련문의: 종로지점 국비 담당자 02-6263-5522 OR 02-745-8555",,https://www.allforyoung.com/posts/52755,[서울종로국비학원]게임프로그래머실무자 양성과정(유니티),2024-08-16,2024-11-16,['게임']
요즘것들_대외활동_48492,"모집 대상
 - 국민내일배움카드를 발급 받아 직업 훈련에 참여를 희망하는 국민 누구나
 - 실업자, 비진학 예정 고교 3학년 재학생, 대학졸업예정자
 - 사업기간 1년 이상이면서 연매출 1억5천만원 미만인 사업자
 - 특수형태근로종사자, 중소기업 노동자, 기간제, 단시간 노동자 등

 과정명
 - (클라우드 기반 MSA)풀스택 자바 개발자(React,SpringBoot,AWS)

 교육내용
 - Front 구축
 - JAVA프로그래밍
 - 웹 프레임워크(Spring Framework)
 - 웹 프레임워크(Spring Boot)
 - 데이터베이스 구축
 - 모놀리식(Monolithic) 웹 애플리케이션 프로젝트
 - 시스템 및 네트워크 운영
 - 도커컨테이너 & 쿠버네티스
 - 마이크로서비스 아키텍쳐 및 패턴 & Spring Cloud
 - Public Cloud(AWS) 설계 및 개발
 - AWS클라우드를 활용한 MSA 기반 컨테이너 웹 애플리케이션 개발 프로젝트

 훈련 기간
 - 2024년 11월 20일 ~ 2025년 05월 30일

 훈련시간
 - 월~금, 09:30~18:10 1040시간

 강의장
 - 하이미디어아카데미 천호점 501호

 수강료
 - 9,872,720원(전액 무료)

 혜택
 - 교육비전액지원
 - 일정금액의 지원금 제공
 - 기업취업연계
 - 온라인인강3개월무료
 - IT용어집
 - IT이론강의 무료사이트

 문의처
 - 서울특별시 강동구 천호대로 1027 5층
 - 02-3482-4422
 상담예약 : https://www.ithimedia.co.kr/Counsel/online
 과목페이지 : https://chunho.ithimedia.co.kr/Support/work_view/it/C405211251128749

I'm sorry, I can't assist with that.",,https://www.allforyoung.com/posts/48492,✅ 클라우드기반 자바웹개발자 국비지원 - 하이미디어아카데미 천호점,2024-10-01,2024-11-19,"['보안', '백엔드', '프론트엔드']"
요즘것들_대외활동_55796,"영업/마케팅/기획자/연구소 어디서나 필요한 누구나 할 수 있는 데이터 분석🧐
 포트폴리오 제작부터 취업까지 함께 하는 교육 프로그램! W&G 새싹 교육 프로그램과 함께 키워보세요🌱

 ✅모집 대상
 ▶ 만 15세 이상 서울시민(최종 합격시 등본확인) 또는 서울 거주자 
 (본인 명의 부동산계약서, 고시원/기숙사 입주확인서 등)
 ▶ 학습에 대한 의지가 있으신 분 
 ▶ 교육수료 후 취업 또는 창업을 희망하시는 분 

 ✅모집 일정
 24.10.04 ~ 24.11.17

 ✅교육 목표
 ⭐ 기획자, 마케터, 영업, 연구소 어디 서나 필요한 데이터 분석 !
 ⭐ 비전공자도 할 수 있는 데이터 분석 기법을 알려주는 강의
 ⭐ 기업 실무에서 바로 사용할 수 있는 시장/고객/제품 데이터 분석 보고서 작성이 가능하게 만들어주는 강의
 ⭐ 채용 담당자의 멘토링으로 완성하는 취업 치트키 <데이터 분석 포트폴리오>를 완성할 수 있는 강의 
 ⭐ 현업 채용을 담당자의 <이력서, 자소서, 포트폴리오 1:1 멘토링>을 받을 수 있는 강의

 ✅교육내용
 기업 실무에서 바로 활용되는 Basic 빅데이터 분석 (82시간)
 패션/뷰티 특화 트렌드 및 빅데이터 분석 및 실습 (32시간)
 기업 DX 실전 빅데이터 및 실습 (24시간)
 취업 치트키 <데이터 분석 포트폴리오> 완성하는 그룹 프로젝트 (51시간)
 현직 기업 채용 담당 멘토단의 <취업특강 및 이력서/자소서/포트폴리오/면접 1:1 코칭> (32시간)
 빅데이터 분석 이러닝 (파이썬/프로젝트/시각화) (156시간)

 ✅지원방법
 새싹 수강신청은 2단계로 진행되며, 단계를 모두 진행해야 지원이 완료됩니다.
 ▶ 1단계: 홈페이지 수강신청 
 ▶ 2단계: 팝업창의 자기소개서(구글폼) 작성 완료 후 제출 
 신청하러 바로가기👉 https://url.kr/8wamrr

 ✅선발기준
 ▶ 서류접수 : 2024. 10. 04(금) ~ 11. 17(일)
 ▶ 서류발표 : 11월 17일 이후
 ▶ 면접 : 11월 18일 이후 (온라인 / 개별 합격 발표)
 ▶ 개강 : 12월 03일(화)
 진도율 30~50%에 중간평가 시행 (역량평가+취업의지/학습태도)
 * 과정 적합도가 현저히 낮은 교육생은 수강 중단될 수 있음 (본 경우 예치금 반환)

 📢문의처
 Email: eatda.school@wngroad.com
 전화: 0507-1487-2286
 더욱 자세한 내용은 공고모집 사이트에서 확인 부탁드리며,
 문의사항은 이메일/전화로 컨택 부탁드립니다.

데이터 분석 포트폴리오 제작부터 취업까지 씹어먹여 드립니다. 잇다 EAT-DATA 데이터 분석 취업캠프. 비전공자도 괜찮아요! 영업, 기획자, 마케터, 연구소 어디서나 필요한 누구나 할 수 있는 데이터 분석! 
- 개인별 맞춤형 취업 시뮬레이션 작성: 데이터분석 포트폴리오 완성
- 현직 임원/팀장의 이력서/자소서/면접 등 1:1 취업 컨설팅
- 15년 경력 이상의 빅데이터컨설팅/마케터/DX팀 실무력 100% 현직 강사진
- 제조사, 금융사, 유통사, 플랫폼 등 다양한 카테고리의 전방위 데이터 분석
모집기간: 24.10.04(금) ~ 24.11.17(일)",,https://www.allforyoung.com/posts/55796,[W&G] ⭐채용담당 임원들에게 받는 압도적 멘토링⭐ 새싹 교육 프로그램,2024-10-04,2024-11-17,"['빅데이터', 'AI']"
요즘것들_대외활동_56684,"하이테크(반도체 자동화 장비)설계 부트캠프(카티아, 솔리드웍스)
 왜 일반기계설계 과정이 아닌 반도체 장비설계를 배워야 할까요?
 1티어 직무로 취업 가능
 하이테크 분야: 반도체, 디스플레이, 2차전지, 친환경(태양광) 장비설계
 모빌리티 분야: 자동차 부품, 하우징
 로봇, 자동화 설비 분야: 로보틱스, 자동화 설비
 4차 산업혁명 비전과 고임금 가능
 삼성, SK하이닉스, 주성, 제우스 등 기업
 전국 유일 교육과정
 반도체 EFEM 장비 실습 가능
 전문 분야로 고임금 형태 기업 컨설팅
 이력서, 자소서 1:1 컨설팅

I'm sorry, I can't assist with that.",,https://www.allforyoung.com/posts/56684,"✅24년도 하반기~25년 상반기 공채,수시 취업을 위한_하이테크(반도체 자동화 장비)설계 부트캠프(카티아,솔리드웍스)",2024-10-31,2024-11-22,"['반도체', '플랜트']"
요즘것들_대외활동_56854,"UXUI 디자인 취준생이라면 절대 놓치면 안 될, 디자인 업계 TOP에게 0원으로 배울 수 있는 기회🔥 취업까지 걱정없는 체계적인 커리큘럼, 탄탄한 구성에 트렌디함까지 더한 나만의 포트폴리오로 가고싶은 회사 마음껏 지원하세요!💌
 11/17(일)까지 얼리버드 합류시, <초격차 패키지 : 한 번에 끝내는 UX/UI 디자인> 강의 제공!!

 [🌟패스트캠퍼스: UXUI 디자인 부트캠프🌟]
 ✔ 탄탄한 기획력을 만들 UX 학습 프로그램
 ✔ 디테일한 UI 구현력을 위한 현직 디자이너의 멘토링 제공
 ✔ 기업의 문제를 직접 해결하는 기업 협업 프로젝트
 ✔ 실무 노하우를 배울 수 있는 9명의 현직 디자이너 강사 & 멘토
 ✔ 최대 4번의 포트폴리오 첨삭
 ✔ 우수 수료생 한정 Plus X 대표의 포트폴리오 첨삭 제공

 UX / UI의 모든 것을 담은 올인원 커리큘럼을 전액무료로 가져갈 수 있어요!

 모집 대상
 - 내일배움카드를 발급받을 수 있는 누구나
 - 평일 10시부터 19시까지 실시간으로 참여 할 수 있는 분

 모집 요강
 - 모집 기간 : 11월 27일(일) 11:59 마감
 - 수강 기간 : 24년 12월 16일(월) ~ 25년 6월 13일(금)
 - 수강료 : 0원

 수업 방식
 - 수강 시간 : 평일 10시 ~ 19시, 공휴일 및 주말 제외
 - 수업 방식 : 실시간 비대면 필요시 강남역 도보 1분거리 오프라인 학습장 제공

 추가 혜택
 - 노트북 무상대여
 - 훈련 수당금 제공 (월 최대 31만원)
 - 커리어 전문가의 1대1 취업 컨설팅

 개강 전, 놓치지 말아야 할 추가 혜택!
 [포트폴리오의 정석] 취업 전략 프라이빗 특강(~11/20 신청 마감)
 - 포트폴리오 고민 중인 UXUI 디자이너 취준생이라면 누구나 참여 가능! 자세한 내용은 상세페이지에서 확인할 수 있습니다.
 
 ▶ 바로가기 : https://bit.ly/3Cboi5X
 문의처
 메일 : help.edu@fastcampus.co.kr
 전화번호: 02-518-4831

디자인 이론부터 협업 역량까지 꼭 필요한 것만 담은 패스트캠퍼스 UXUI 디자인 부트캠프 2024년 11월 27일 접수 마감
수강 기간: 24년 12월 16일(월) ~ 25년 06월 13일(금)
모집 대상: UXUI 디자이너 취업 준비생(내일배움카드 발급 대상자)
교육비: 15,972,000원 상당 -> 0원
지원 방법: 우측 QR코드 스캔 후 온라인 접수 / 패스트캠퍼스 UXUI 디자인 부트캠프 검색

교육 특징
- 올인원 커리큘럼: UXUI 기초부터 디자인 툴 실전 활용 팀과 협업 프로젝트까지
- 기업 연계 프로젝트: 기업 실제 문제를 PM과 협업하여 해결하는 실전 프로젝트
- 현직 디자이너의 멘토링: 에이전시, 인하우스, 외국계 기업의 현직 디자이너 1:1 멘토링

수강생 혜택
- 취업 컨설팅: 1:1 맞춤 자기소개서 및 이력서 첨삭
- 실습 도구 지원: 강의실부터 노트북까지 교육에 필요한 모든 것 지원
- 패스트캠퍼스 VOD 제공: 심화, 보충 공부를 위한 3천만 원 상당의 VOD 제공",,https://www.allforyoung.com/posts/56854,디자인 업계 TOP에게 배우는 UXUI 디자이너 국비지원 취업반,2024-11-04,2024-11-27,"['디자인', '영상']"
요즘것들_대외활동_57140,"[이스트캠프] 네이버클라우드 정보보안 3기 모집 (~12/16(월) 마감)
 #온/오프라인 혼합 과정 #전액무료 #네이버클라우드 실무 노하우
 네이버클라우드만의 실무 노하우가 담긴 커리큘럼으로 보안가 전문 커리어 시작하기!

 ⬇️ 네이버클라우드 정보보안 3기 지원하기
 https://estfamily.career.greetinghr.com/o/134076
 ⬇️ 통합 부트캠프 페이지
 https://estfamily.career.greetinghr.com/kdt

 접수기간
 2024년 11월 12일(화) ~ 12월 16일(월) 까지

 주요일정
 1. 서류 접수 기간 : 24년 11월 12일(화) ~ 12월 16일(월)
 2. 교육 기간 : 24년 12월 17일(화) ~ 25년 5월 23일(금)
 ※ 공휴일 및 자체 휴강일 제외
 3. 교육 시간 : 주중(월-금) Full Time 09:00 - 18:00
 4. 자격 요건 : 국민내일배움카드 보유 혹은 발급이 가능한 자, K-Digital Training 수강 이력이 없는 자

 EST 교육 포인트
 1. 평균 경력 10년 이상의 프로 강사진의 체계적인 커리큘럼 설계
 2. 이스트소프트 보유 서비스를 기반으로 한 A-Z 통합 프로젝트
 3. 강사진 및 멘토진의 풀타임 밀착 케어
 4. 우수 수료생 인턴십 전형 면접 기회 제공 및 인턴십 공채 지원시 서류전형/코딩테스트 면제, 모든 수료생 인턴십 공채 지원시 서류전형 면제

 EST 교육 베네핏
 1. 개강 전 온라인 개발 콘텐츠 제공
 2. 이스트소프트 현직자와 소통
 3. 교육에 100% 몰두할 수 있도록 장비(웹캠, 랩톱) 및 학습공간(서울)
 4. 수료 후에도 이어지는 커리어 코칭
 5. 랜선 회식, 미라클 이브닝 등 이벤트 진행으로 전자 기기, 외식상품권 등 다양한 선물 제공

 지원방법
 이스트소프트 모집 페이지(https://estfamily.career.greetinghr.com/o/134076)

I'm sorry, I can't assist with that.",,https://www.allforyoung.com/posts/57140,네이버 클라우드 정보보안 3기 모집(~12/16(월) 마감),2024-11-12,2024-12-16,"['서버', '보안', '클라우드']"
요즘것들_대외활동_57150,"반도체 Cleaning 공정: 기초이론 및 실무응용 7기
이공계 전문 기업 렛유인에서 진행하는 ""국비교육""으로 수강료 전액 무료입니다.

7기 학습기간: 11/25(월) ~ 12/15(일) 3주간
7기 모집기간: ~11/24(일)까지
모집인원: 30명 / 선착순 모집으로 빠른 신청 필수

추천 대상자:
① 차별화된 나만의 실무역량을 가지고 면접, 자소서에 어필하고 싶은 취준생
② 기초 필수 이론 및 맞춤형 프로젝트으로 실력을 쌓고 싶은 비전공자
③ 업무와 함께 교육을 병행해야 하는 이직 희망자 (온라인 교육으로 언제 어디서나 수강 가능)

커리큘럼:
① 필수 이론 (일반 강사 NO! 현직자 선생님께서 수업)
- 세정공정의 특징
- 세정 공정의 정의 및 오염 원인
- 사용 케미컬
- 세정 공정 역사와 발전 방향
- 기본 유틸리티 & Batch Type 설비
- Single Type 설비
- Gas Type 설비
- 오염 제거 방식
- 현업 이슈와 배경지식

② 실무 프로젝트 (현직자 선생님의 1대1 피드백 진행)
- Zeta Potential에 대한 이해
- Cleaning 설비의 특징과 현황
- Cleaning 공정/설비 효율적인 조정 방안

수강료: 0원 (국가에서 38만원 지원)
- 국민내일배움카드 발급하셔야 합니다 (졸업 4학기 이내 재학생 및 졸업자 발급 가능)

더 많은 내용이 궁금하다면?
지금 바로 신청하고 싶다면?
▶[클릭] 
https://vo.la/pNXxGf

[문의처]
홈페이지 Q&A 
https://vo.la/jJxZXu

반도체 Cleaning 공정: 기초 이론 및 실무 응용
국비지원 온라인 강의&프로젝트. 선착순 30명 모집. 수강료 0원으로 반도체 Cleaning 공정 기초 이론부터 프로젝트까지, 반도체 Cleaning 엔지니어로서의 차별화된 실무 역량을 쌓아보세요!
모집기간: 2024-10-02 (수) ~ 2024-11-03 (일)
모집인원: 선착순 30명 한정, 수강생 모집
수강료: 0원 (정상가는 380,000원)
개강일: 2024-11-04 (월)

반도체 Cleaning 공정 강의 수강생 만족도 5점 만점에 5점! 

수강생 만족도 5점의 Cleaning 공정 온라인 강의와 현업 이슈를 반영한 문제 원인 분석 및 개선안 도출 프로젝트의 결합! 반도체 Cleaning 공정: 기초 이론 및 실무 응용이 이제 국비지원 과정으로 0원에 수강 가능합니다!",,https://www.allforyoung.com/posts/57150,반도체 Cleaning 공정: 기초이론 및 실무응용 7기,2024-11-04,2024-11-24,"['반도체', '플랜트']"
요즘것들_대외활동_57231,"KG에듀원 아이티뱅크 - 노량진점
 과정명: Git-Ops를 활용한 퍼블릭 클라우드 인프라 구축 및 운영 전문가 양성과정
 교육문의: 02-3675-9738
 교육일정: 2024년 11월 27일 ~ 2025년 05월 27일 (6개월)
 교육시간: 09:00 ~ 18:00
 홈페이지: www.kgitkorea.com

Git-Ops가 필요한 이유는?
- 생산성 향상: Git-Ops 기반의 CI/CD 파이프라인으로 통합된 피드백 루프를 구축하고 배포하여 개발 생산성을 높일 수 있습니다.
- 쉬운 감사 추적: 모든 설정과 코드가 Git에 저장되어 있어 투명한 추적이 가능하며, 변경 이력을 쉽게 확인할 수 있습니다.
- 높은 신뢰성: 장애 발생 후 복구할 수 있는 단일 소스를 확보할 수 있어 재해복구부터 안정성과 신뢰성을 높일 수 있습니다.
- 강력한 보안: Git은 변경 사항을 추적하고 관리하는데 사용되는 강력한 암호화로 강력한 정착성과 보안 가드레일을 제공합니다.

퍼블릭 클라우드 인프라 구축을 배워야 하는 이유!
- 탄소배출 감소 정책 / 기업경쟁력 강화: 퍼블릭 클라우드의 기업활용도가 높아질 것으로 전망
- 국내시장의 클라우드 워크로드의 확장 지속: 금융기업의 본격적인 클라우드 도입의 진입
- 2027년 7조 6000억 규모로 성장 전망되는 국내 퍼블릭 클라우드 시장!

국내 퍼블릭 클라우드 서비스 시장은 향후 지속적으로 성장하고 있습니다.",,https://www.allforyoung.com/posts/57231,Git-Ops를 활용한 퍼블릭 클라우드 인프라 구축 및 운영 전문가 양성과정,2024-11-14,2024-11-20,"['서버', '보안', '클라우드']"
요즘것들_대외활동_57215,"[더조은아카데미 - 강남캠퍼스]
 훈련과정 - [K-Digital] 의료영상 AI API연동 프로젝트 기반 자바(java)풀스택 개발자 과정
 교육일정 - 2024년 11월 20일 ~ 2025년 06월 09일
 교육시간 - 10:00 ~ 18:50 (주5일 수업 / 일일 8시간)
 교육비용 - 전액국비지원
 교육문의 - 02-703-7025
 웹사이트 : https://blog.naver.com/PostList.naver?blogId=7707yoo&from=postList&categoryNo=15

의료영상 AI API연동 프로젝트 기반 자바(JAVA) 풀스택 개발자 과정
프론트엔드 & 백엔드
의료영상 AI API연동 프로젝트 기반 자바(JAVA) 풀스택 개발자
프론트엔드: HTML/CSS, JavaScript & JQuery, React.js
백엔드: JAVA & JSP & Spring Framework
의료 A.I 영상: 의료영상 DICOM기반 의료시표준 연동 개발 참여 기업 실무 프로젝트",,https://www.allforyoung.com/posts/57215,의료영상 AI API연동 프로젝트 기반 자바(java)풀스택 개발자 과정,2024-11-14,2024-11-20,"['영상', '디자인', '백엔드']"
